 2.45428150E+06, +7.98095271878200E-02,-3.93787394329300E-01,-2.18625870191170E-01,-2.84239287692400E-01,-6.15196925600260E-01,-2.58793548323910E-01,+1.37299113104840E-01,-9.24183303328160E-01,-4.00662307895880E-01,+1.37297458595564E+00,-1.56423078908370E-01,-1.08839519007160E-01,-1.22056006758907E+00,-4.76202163229620E+00,-2.01143171245953E+00,-7.68909164893441E+00,+4.57644408574526E+00,+2.22120300621973E+00,+1.94787447651592E+01,-4.40456832888252E+00,-2.20449375489618E+00,+2.31014796183997E+01,-1.75720654620779E+01,-7.76751856545083E+00,-1.30487143443369E+00,-2.99683572912445E+01,-8.95996745850235E+00,+1.37340327837170E-01,-9.26491613324190E-01,-4.01896219855420E-01
 2.45428250E+06, +1.01730548671370E-01,-3.86732045950750E-01,-2.17130160585030E-01,-2.65661432111170E-01,-6.21842268254730E-01,-2.62958989394750E-01,+1.54038929948420E-01,-9.21982058923130E-01,-3.99708360731670E-01,+1.37532069252523E+00,-1.42698934375470E-01,-1.02608045564890E-01,-1.21330168904893E+00,-4.76322035666059E+00,-2.01212223320558E+00,-7.69245975155210E+00,+4.57207460977645E+00,+2.21954335226328E+00,+1.94796837900439E+01,-4.40124013670013E+00,-2.20304937765586E+00,+2.31034718496714E+01,-1.75697977940742E+01,-7.76663999655765E+00,-1.30167156692841E+00,-2.99686785481956E+01,-8.96103031874015E+00,+1.54655627006690E-01,-9.24211823634170E-01,-4.00879307501510E-01
 2.45428350E+06, +1.23331896793510E-01,-3.78462252332640E-01,-2.14952579560500E-01,-2.46877758257610E-01,-6.28005857291220E-01,-2.66920711027400E-01,+1.70735749777190E-01,-9.19522560923970E-01,-3.98642579808800E-01,+1.37751411204242E+00,-1.28958944108310E-01,-9.63651791558000E-02,-1.20604091105384E+00,-4.76440966216810E+00,-2.01280877513244E+00,-7.69582494528664E+00,+4.56770341669071E+00,+2.21788286410432E+00,+1.94806221068335E+01,-4.39791177330384E+00,-2.20160491552352E+00,+2.31054638318823E+01,-1.75675299234725E+01,-7.76576133830766E+00,-1.29847168351032E+00,-2.99689995049783E+01,-8.96209308790695E+00,+1.71896255618470E-01,-9.21560560226260E-01,-3.99690931362740E-01
 2.45428450E+06, +1.44538857824070E-01,-3.68982970887960E-01,-2.12088027964320E-01,-2.27902913890950E-01,-6.33683160678270E-01,-2.70675747265980E-01,+1.87385233028680E-01,-9.16805433627600E-01,-3.97465213872660E-01,+1.37955472775194E+00,-1.15204645327960E-01,-9.01116217028400E-02,-1.19877774758018E+00,-4.76558954472092E+00,-2.01349133614122E+00,-7.69918722917095E+00,+4.56333050828798E+00,+2.21622154244557E+00,+1.94815597154199E+01,-4.39458323880378E+00,-2.20016036854305E+00,+2.31074555649345E+01,-1.75652618502850E+01,-7.76488259070110E+00,-1.29527178428641E+00,-2.99693201615906E+01,-8.96315576598729E+00,+1.89028132843970E-01,-9.18545337248760E-01,-3.98336130002190E-01
 2.45428550E+06, +1.65274589696350E-01,-3.58301436014350E-01,-2.08532402257320E-01,-2.08751678796020E-01,-6.38870023652420E-01,-2.74221293534280E-01,+2.03983030969840E-01,-9.13831293332240E-01,-3.96176500963140E-01,+1.38144244462517E+00,-1.01437574680260E-01,-8.38480754520800E-02,-1.19151221261458E+00,-4.76676000023882E+00,-2.01416991414040E+00,-7.70254660223999E+00,+4.55895588636714E+00,+2.21455938798935E+00,+1.94824966156950E+01,-4.39125453331160E+00,-2.19871573675903E+00,+2.31094470487293E+01,-1.75629935745255E+01,-7.76400375373886E+00,-1.29207186936424E+00,-2.99696405180321E+01,-8.96421835296641E+00,+2.06019020530160E-01,-9.15180013809860E-01,-3.96823281201360E-01
 2.45428650E+06, +1.85459943148680E-01,-3.46427421623350E-01,-2.04282716203340E-01,-1.89438953420110E-01,-6.43562671094660E-01,-2.77554708424030E-01,+2.20524762899310E-01,-9.10600751495080E-01,-3.94776671022860E-01,+1.38317718931271E+00,-8.76592679278500E-02,-7.75752428301100E-02,-1.18424432015382E+00,-4.76792102465918E+00,-2.01484450704573E+00,-7.70590306353072E+00,+4.55457955272592E+00,+2.21289640143752E+00,+1.94834328075495E+01,-4.38792565694052E+00,-2.19727102021670E+00,+2.31114382831675E+01,-1.75607250962094E+01,-7.76312482742255E+00,-1.28887193885201E+00,-2.99699605743042E+01,-8.96528084883020E+00,+2.22840468635460E-01,-9.11484520745780E-01,-3.95163882768210E-01
 2.45428750E+06, +2.05013290918120E-01,-3.33373546119380E-01,-1.99337246068600E-01,-1.69979747467840E-01,-6.47757709623320E-01,-2.80673515358200E-01,+2.37005994270710E-01,-9.07114424392640E-01,-3.93265951972290E-01,+1.38475891009038E+00,-7.38712596439800E-02,-7.12938263022300E-02,-1.17697408420490E+00,-4.76907261393714E+00,-2.01551511278039E+00,-7.70925661208212E+00,+4.55020150916086E+00,+2.21123258349145E+00,+1.94843682908740E+01,-4.38459660980540E+00,-2.19582621896204E+00,+2.31134292681492E+01,-1.75584564153537E+01,-7.76224581175446E+00,-1.28567199285856E+00,-2.99702803304095E+01,-8.96634325356527E+00,+2.39469685577970E-01,-9.07484057615160E-01,-3.93372051023550E-01
 2.45428850E+06, +2.23850369538310E-01,-3.19155624192940E-01,-1.93695702134860E-01,-1.50389168462200E-01,-6.51452129404340E-01,-2.83575404129290E-01,+2.53422218185770E-01,-9.03372948875100E-01,-3.91644578940930E-01,+1.38618757679879E+00,-6.00750829082500E-02,-6.50045282311700E-02,-1.16970151878499E+00,-4.77021476404561E+00,-2.01618172927492E+00,-7.71260724693522E+00,+4.54582175746722E+00,+2.20956793485205E+00,+1.94853030655581E+01,-4.38126739202282E+00,-2.19438133304172E+00,+2.31154200035738E+01,-1.75561875319771E+01,-7.76136670673761E+00,-1.28247203149341E+00,-2.99705997863526E+01,-8.96740556715899E+00,+2.55891134432950E-01,-9.03207793191770E-01,-3.91463762221650E-01
 2.45428950E+06, +2.41884139614860E-01,-3.03793070134570E-01,-1.87359429649490E-01,-1.30682410279460E-01,-6.54643305680020E-01,-2.86258232312620E-01,+2.69768842270130E-01,-8.99377003192870E-01,-3.89912806030130E-01,+1.38746318077657E+00,-4.62722690042300E-02,-5.87080507366400E-02,-1.16242663792142E+00,-4.77134747097538E+00,-2.01684435446736E+00,-7.71595496713304E+00,+4.54144029943897E+00,+2.20790245621966E+00,+1.94862371314909E+01,-4.37793800371108E+00,-2.19293636250325E+00,+2.31174104893402E+01,-1.75539184461000E+01,-7.76048751237583E+00,-1.27927205486664E+00,-2.99709189421400E+01,-8.96846778959948E+00,+2.72097691337970E-01,-8.98687152589060E-01,-3.89455887723660E-01
 2.45429050E+06, +2.59024672081040E-01,-2.87309357621970E-01,-1.80331642635920E-01,-1.10874741666030E-01,-6.57329000017430E-01,-2.88720026554640E-01,+2.86041182511710E-01,-8.95127331545470E-01,-3.88070919821010E-01,+1.38858573478717E+00,-3.24643471194500E-02,-5.24050955558000E-02,-1.15514945565158E+00,-4.77247073073526E+00,-2.01750298630324E+00,-7.71929977172058E+00,+4.53705713686863E+00,+2.20623614829406E+00,+1.94871704885610E+01,-4.37460844499036E+00,-2.19149130739492E+00,+2.31194007253467E+01,-1.75516491577447E+01,-7.75960822867376E+00,-1.27607206308896E+00,-2.99712377977796E+01,-8.96952992087570E+00,+2.88091237655430E-01,-8.93953800802140E-01,-3.87365086855130E-01
