 2.45501250E+06, +2.95952409841190E-01,+1.37173118719480E-01,+4.25886700668400E-02,+6.68826108950310E-01,-2.43414957198640E-01,-1.51839131987250E-01,+1.45462692209370E-01,-9.23155476199510E-01,-4.00210268577520E-01,+1.33284558140037E+00,+4.43094048106170E-01,+1.67234778300290E-01,+3.74957457427851E+00,-3.08114502395218E+00,-1.41195998510962E+00,-9.32480517239127E+00,+1.04305596308624E+00,+8.32307774980990E-01,+1.99733506784843E+01,-1.93444447539434E+00,-1.12966431302618E+00,+2.44888655507694E+01,-1.58624428599159E+01,-7.10225928522933E+00,+1.03541522912234E+00,-3.01243091497360E+01,-9.71243137820459E+00,+1.42983308461630E-01,-9.23658131005970E-01,-4.00675432066730E-01
 2.45501350E+06, +2.77024532638960E-01,+1.59442612108880E-01,+5.64470338727200E-02,+6.76353422644670E-01,-2.26242220256850E-01,-1.44589134204880E-01,+1.62186935475090E-01,-9.20820142742500E-01,-3.99197732713060E-01,+1.32863294310811E+00,+4.56106137586610E-01,+1.73316861283580E-01,+3.75454040290024E+00,-3.07561669507888E+00,-1.40971127457275E+00,-9.32586203887502E+00,+1.03792334951928E+00,+8.30233476941890E-01,+1.99737608677413E+01,-1.93102550845469E+00,-1.12817274793812E+00,+2.44906658708212E+01,-1.58600352452198E+01,-7.10131854370742E+00,+1.03861449249844E+00,-3.01244154734743E+01,-9.71342669805420E+00,+1.59886248663100E-01,-9.21827028529560E-01,-3.99894060839590E-01
 2.45501450E+06, +2.55702533596960E-01,+1.80332304163700E-01,+6.98165763791800E-02,+6.83361392775270E-01,-2.08895764667030E-01,-1.37228113687820E-01,+1.78864092741940E-01,-9.18226118001100E-01,-3.98073207830250E-01,+1.32428164730234E+00,+4.69070625457060E-01,+1.79380855962950E-01,+3.75949761587080E+00,-3.07008130857125E+00,-1.40745932910652E+00,-9.32691561180773E+00,+1.03279037569838E+00,+8.28158888297340E-01,+1.99741703186857E+01,-1.92760646364581E+00,-1.12668113823247E+00,+2.44924659136374E+01,-1.58576274493021E+01,-7.10037772091726E+00,+1.04181373706168E+00,-3.01245215085222E+01,-9.71442192374255E+00,+1.76859439791660E-01,-9.19686736132280E-01,-3.98965579987850E-01
 2.45501550E+06, +2.32087520308930E-01,+1.99602968622600E-01,+8.25590253076200E-02,+6.89844498855100E-01,-1.91388867563880E-01,-1.29761694731010E-01,+1.95489692373370E-01,-9.15374390038570E-01,-3.96837116577730E-01,+1.31979241553827E+00,+4.81986253483910E-01,+1.85426165723730E-01,+3.76444620022805E+00,-3.06453887591574E+00,-1.40520415332485E+00,-9.32796589115104E+00,+1.02765704339120E+00,+8.26084009767910E-01,+1.99745790312784E+01,-1.92418734117744E+00,-1.12518948400557E+00,+2.44942656791747E+01,-1.58552194722741E+01,-7.09943681691093E+00,+1.04501296275959E+00,-3.01246272549779E+01,-9.71541705530684E+00,+1.93880039284000E-01,-9.17217943012890E-01,-3.97882081027540E-01
 2.45501650E+06, +2.06321094504630E-01,+2.17021438549100E-01,+9.45351464845200E-02,+6.95797613456890E-01,-1.73734934379680E-01,-1.22195584225800E-01,+2.12059315378530E-01,-9.12265964187020E-01,-3.95489882695010E-01,+1.31516598411578E+00,+4.94851774537860E-01,+1.91452198645760E-01,+3.76938614303446E+00,-3.05898940862015E+00,-1.40294575185188E+00,-9.32901287686010E+00,+1.02252335436561E+00,+8.24008842073700E-01,+1.99749870054879E+01,-1.92076814125887E+00,-1.12369778535422E+00,+2.44960651673972E+01,-1.58528113142462E+01,-7.09849583174098E+00,+1.04821216954742E+00,-3.01247327129389E+01,-9.71641209278468E+00,+2.10922065431570E-01,-9.14405621497220E-01,-3.96638032323970E-01
 2.45501750E+06, +1.78586240069520E-01,+2.32367514305130E-01,+1.05608341839050E-01,+7.01216006389040E-01,-1.55947489227850E-01,-1.14535567597460E-01,+2.28568584245170E-01,-9.08901861375030E-01,-3.94031931284040E-01,+1.31040310384368E+00,+5.07665952737920E-01,+1.97458367575870E-01,+3.77431743137729E+00,-3.05343291821240E+00,-1.40068412932135E+00,-9.33005656888334E+00,+1.01738931039093E+00,+8.21933385934890E-01,+1.99753942412906E+01,-1.91734886409774E+00,-1.12220604237509E+00,+2.44978643782771E+01,-1.58504029753273E+01,-7.09755476545984E+00,+1.05141135738836E+00,-3.01248378825010E+01,-9.71740703621358E+00,+2.27957397422490E-01,-9.11239146388150E-01,-3.95230249787950E-01
 2.45501850E+06, +1.49106374516530E-01,+2.45441282708030E-01,+1.15648657467840E-01,+7.06095348612680E-01,-1.38040165183430E-01,-1.06787504679960E-01,+2.45013153217510E-01,-9.05283117372970E-01,-3.92463689407510E-01,+1.30550453980221E+00,+5.20427563590660E-01,+2.03444090198290E-01,+3.77924005236857E+00,-3.04786941623930E+00,-1.39841929037590E+00,-9.33109696716266E+00,+1.01225491323910E+00,+8.19857642072460E-01,+1.99758007386710E+01,-1.91392950989882E+00,-1.12071425516404E+00,+2.44996633117944E+01,-1.58479944556236E+01,-7.09661361811909E+00,+1.05461052625341E+00,-3.01249427637572E+01,-9.71840188563020E+00,+2.44956657584240E-01,-9.07712338679530E-01,-3.93657840565630E-01
 2.45501950E+06, +1.18142326443650E-01,+2.56070363336370E-01,+1.24536967829030E-01,+7.10431715896160E-01,-1.20026694465510E-01,-9.89573255299100E-02,+2.61388699375410E-01,-9.01410782698430E-01,-3.90785586944200E-01,+1.30047107110383E+00,+5.33135394124780E-01,+2.09408789102930E-01,+3.78415399314460E+00,-3.04229891426530E+00,-1.39615123966639E+00,-9.33213407163388E+00,+1.00712016468598E+00,+8.17781611208880E-01,+1.99762064976206E+01,-1.91051007886279E+00,-1.11922242381537E+00,+2.45014619679364E+01,-1.58455857552371E+01,-7.09567238976881E+00,+1.05780967612082E+00,-3.01250473567966E+01,-9.71939664106972E+00,+2.61890028148000E-01,-9.03823454558680E-01,-3.91922125390720E-01
 2.45502050E+06, +8.59871868995900E-02,+2.64116518365100E-01,+1.32169040393380E-01,+7.14221592203460E-01,-1.01920898526810E-01,-9.10510261819700E-02,+2.77690914156010E-01,-8.97285923233310E-01,-3.88998057757610E-01,+1.29530349065250E+00,+5.45788243020850E-01,+2.15351891851590E-01,+3.78905924086516E+00,-3.03672142387133E+00,-1.39387998185120E+00,-9.33316788222767E+00,+1.00198506651241E+00,+8.15705294068790E-01,+1.99766115181374E+01,-1.90709057118511E+00,-1.11773054842121E+00,+2.45032603466969E+01,-1.58431768742644E+01,-7.09473108045683E+00,+1.06100880697529E+00,-3.01251516617028E+01,-9.72039130256505E+00,+2.78728031702620E-01,-8.99575115494630E-01,-3.90026535005210E-01
 2.45502150E+06, +5.29592104684100E-02,+2.69481052869350E-01,+1.38459156408220E-01,+7.17461872813030E-01,-8.37366780558700E-02,-8.30746643478600E-02,+2.93915495244730E-01,-8.92909621673540E-01,-3.87101541243210E-01,+1.29000260490154E+00,+5.58384920736140E-01,+2.21272831041880E-01,+3.79395578271235E+00,-3.03113695665386E+00,-1.39160552159556E+00,-9.33419839887066E+00,+9.96849620505180E-01,+8.13628691379640E-01,+1.99770158002249E+01,-1.90367098705505E+00,-1.11623862907082E+00,+2.45050584480747E+01,-1.58407678127962E+01,-7.09378969022819E+00,+1.06420791880675E+00,-3.01252556785533E+01,-9.72138587014632E+00,+2.95442281295780E-01,-8.94974169558850E-01,-3.87976475340870E-01
