Fri Dec 19 20:03:05 2008
"time","K","Pa"
"12/19-20:03:05",5.055000,4.910000,45.906000,0.000064
"12/19-20:03:11",5.056000,4.910000,45.908000,0.000063
"12/19-20:03:16",5.056000,4.911000,45.907000,0.000062
"12/19-20:03:21",5.055000,4.910000,45.908000,0.000063
