99.000000	-0.220000	-0.220000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
98.000000	0.120000	0.120000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
97.000000	0.030000	0.030000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
96.000000	-0.320000	-0.320000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
95.000000	0.090000	0.090000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
94.000000	-1.030000	-1.030000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
93.000000	-0.670000	-0.670000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
92.000000	-1.160000	-1.160000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
91.000000	-0.430000	-0.430633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000633	
90.000000	0.780000	0.671559	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.108441	
89.000000	0.990000	-0.372142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.362142	
88.000000	1.240000	-0.015365	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.255365	
87.000000	0.080000	-0.004886	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.084886	
86.000000	-0.750000	-0.750421	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000421	
85.000000	-0.340000	-0.340000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
84.000000	0.210000	0.209971	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000029	0.000000	
83.000000	-0.100000	-0.108684	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008684	0.000000	
82.000000	0.550000	0.255863	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.294137	0.000000	
81.000000	1.330000	0.219103	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.110898	0.000000	
80.000000	0.700000	0.232165	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.467835	0.000000	
79.000000	0.250000	0.228031	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.021969	0.000000	
78.000000	0.550000	0.549885	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000115	0.000000	
77.000000	0.090000	0.090000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
76.000000	-0.880000	-0.880000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
75.000000	0.110000	0.110000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
74.000000	-0.580000	-0.580000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
73.000000	0.060000	0.060000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
72.000000	0.440000	0.440000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
71.000000	-0.450000	-0.450000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
70.000000	-0.510000	-0.510000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
69.000000	-0.330000	-0.329999	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
68.000000	0.530000	0.530003	0.000000	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
67.000000	0.400000	0.400010	0.000000	0.000010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
66.000000	-0.700000	-0.699969	0.000000	0.000031	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
65.000000	-0.460000	-0.460000	0.000000	0.000092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
64.000000	-0.620000	-0.620000	0.000000	0.000256	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
63.000000	-0.490000	-0.490000	0.000000	0.000677	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
62.000000	-1.340000	-1.340000	0.000000	0.001703	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
61.000000	-0.730000	-0.730000	0.000000	0.004065	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
60.000000	0.130000	0.130000	0.000000	0.009208	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
59.000000	0.620000	0.620000	0.000000	0.019796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
58.000000	0.670000	0.670000	0.000000	0.040393	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
57.000000	-0.230000	-0.230000	0.000000	0.078222	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
56.000000	0.080000	0.080000	0.000000	0.143762	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
55.000000	-0.560000	-0.560000	0.000000	0.250761	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
54.000000	-0.350000	-0.350000	0.000000	0.415120	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
53.000000	0.240000	0.240000	0.000000	0.652207	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
52.000000	-0.310000	-0.310000	0.000002	0.972515	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
51.000000	-0.110000	-0.110000	0.000047	1.376274	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
50.000000	2.520000	2.520000	0.000771	1.848469	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
49.000000	4.060000	3.024403	0.008660	2.356230	0.000000	0.000000	0.000000	1.026937	0.000000	0.000000	
48.000000	3.780000	3.515380	0.065936	2.850502	0.000000	0.000000	0.000000	0.198684	0.000000	0.000000	
47.000000	4.340000	3.999574	0.340427	3.272830	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
46.000000	4.090000	2.898161	1.191839	3.566349	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
45.000000	5.270000	2.440521	2.829479	3.688268	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
44.000000	6.510000	1.954983	4.555017	3.620091	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
43.000000	8.220000	3.247576	4.972424	3.372211	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
42.000000	6.530000	2.849211	3.680789	2.981319	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
41.000000	4.410000	2.562398	1.847602	2.501499	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
40.000000	3.020000	2.391116	0.628884	1.992006	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
39.000000	0.930000	0.784847	0.145153	1.505495	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
38.000000	1.950000	1.142004	0.022718	1.079857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
37.000000	1.740000	0.850522	0.002411	0.735108	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
36.000000	0.280000	0.280000	0.000174	0.474936	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
35.000000	0.470000	0.470000	0.000008	0.291217	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
34.000000	0.620000	0.620000	0.000000	0.169472	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
33.000000	0.250000	0.250000	0.000000	0.093600	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
32.000000	-0.420000	-0.370937	0.000000	0.049063	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
31.000000	-0.940000	-0.915592	0.000000	0.024408	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
30.000000	0.840000	0.176678	0.000000	0.011524	0.674846	0.000000	0.000000	0.000000	0.000000	0.000000	
29.000000	2.240000	0.174153	0.000000	0.005164	2.071011	0.000000	0.000000	0.000000	0.000000	0.000000	
28.000000	0.170000	0.172192	0.000000	0.002196	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000	
27.000000	-0.300000	-0.299114	0.000000	0.000886	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
26.000000	-0.330000	-0.329660	0.000000	0.000340	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
25.000000	0.430000	0.430123	0.000000	0.000123	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
24.000000	-0.190000	-0.189957	0.000000	0.000043	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	
23.000000	-0.630000	-0.630482	0.000000	0.000014	0.000000	0.000000	0.000496	0.000000	0.000000	0.000000	
22.000000	-0.060000	-0.118523	0.000000	0.000004	0.000000	0.000000	0.058527	0.000000	0.000000	0.000000	
21.000000	1.020000	0.007539	0.000000	0.000001	0.000000	0.000001	1.012462	0.000000	0.000000	0.000000	
20.000000	1.890000	-0.675501	0.000000	0.000000	0.000000	0.000037	2.565502	0.000000	0.000000	0.000000	
19.000000	0.970000	0.017183	0.000000	0.000000	0.000000	0.000599	0.952218	0.000000	0.000000	0.000000	
18.000000	0.110000	0.051741	0.000000	0.000000	0.000000	0.006490	0.051769	0.000000	0.000000	0.000000	
17.000000	-1.190000	-1.237074	0.000000	0.000000	0.000000	0.046662	0.000412	0.000000	0.000000	0.000000	
16.000000	-0.550000	-0.772710	0.000000	0.000000	0.000000	0.222710	0.000000	0.000000	0.000000	0.000000	
15.000000	0.820000	0.114353	0.000000	0.000000	0.000000	0.705647	0.000000	0.000000	0.000000	0.000000	
14.000000	1.840000	0.355737	0.000000	0.000000	0.000000	1.484263	0.000000	0.000000	0.000000	0.000000	
13.000000	2.120000	0.047429	0.000000	0.000000	0.000000	2.072570	0.000000	0.000000	0.000000	0.000000	
12.000000	1.570000	-0.351245	0.000000	0.000000	0.000000	1.921245	0.000000	0.000000	0.000000	0.000000	
11.000000	1.140000	-0.042309	0.000000	0.000000	0.000000	1.182309	0.000000	0.000000	0.000000	0.000000	
10.000000	0.780000	0.296992	0.000000	0.000000	0.000000	0.483008	0.000000	0.000000	0.000000	0.000000	
9.000000	0.600000	0.469006	0.000000	0.000000	0.000000	0.130994	0.000000	0.000000	0.000000	0.000000	
8.000000	0.400000	0.376416	0.000000	0.000000	0.000000	0.023584	0.000000	0.000000	0.000000	0.000000	
7.000000	-0.380000	-0.382819	0.000000	0.000000	0.000000	0.002819	0.000000	0.000000	0.000000	0.000000	
6.000000	-0.400000	-0.400000	0.000000	0.000000	0.000000	0.000224	0.000000	0.000000	0.000000	0.000000	
5.000000	-0.910000	-0.910000	0.000000	0.000000	0.000000	0.000012	0.000000	0.000000	0.000000	0.000000	
4.000000	-0.690000	-0.690000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
3.000000	-0.390000	-0.390000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
2.000000	-0.990000	-0.990000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
1.000000	-0.770000	-0.770000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	-0.700000	-0.700000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
